legal_entity_edrpou,legal_entity_name,residence_settlement_koatuu,residence_settlement_upd,Count of division_id,ent_num,ent_name,entity_num_id,entity_id,admin1,admin2,admin3,admin4,section,bnfc_group.bnfc_grp,Status
37522155,"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МІСТА ТОРЕЦЬКА",8000000000,КИЇВ,2,3752215508,"[КИЇВ] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МІСТА ТОРЕЦЬКА",HCF (3752215508),"HCF (3752215508) - [КИЇВ] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МІСТА ТОРЕЦЬКА",Kyiv - Київ - UA80,Kyiv - Київ - UA8000,Kyiv - Київ - UA8000000,Kyiv - Київ - UA8000000000,Health,Healthcare Facility,Active
37544435,"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ОЧЕРЕТИНСЬКОЇ СЕЛИЩНОЇ ТЕРИТОРІАЛЬНОЇ ГРОМАДИ""",1221010300,ВЕРХІВЦЕВЕ,1,3754443501,"[ВЕРХІВЦЕВЕ] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ОЧЕРЕТИНСЬКОЇ СЕЛИЩНОЇ ТЕРИТОРІАЛЬНОЇ ГРОМАДИ""",HCF (3754443501),"HCF (3754443501) - [ВЕРХІВЦЕВЕ] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ОЧЕРЕТИНСЬКОЇ СЕЛИЩНОЇ ТЕРИТОРІАЛЬНОЇ ГРОМАДИ""",Dnipropetrovska - Дніпропетровська - UA12,Kamianskyi - Кам'янський - UA1204,Verkhivtsivska - Верхівцівська - UA1204003,Verkhivtseve - Верхівцеве - UA1204003001,Health,Healthcare Facility,Active
37544435,"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ОЧЕРЕТИНСЬКОЇ СЕЛИЩНОЇ ТЕРИТОРІАЛЬНОЇ ГРОМАДИ""",1411300000,МИРНОГРАД,1,3754443502,"[МИРНОГРАД] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ОЧЕРЕТИНСЬКОЇ СЕЛИЩНОЇ ТЕРИТОРІАЛЬНОЇ ГРОМАДИ""",HCF (3754443502),"HCF (3754443502) - [МИРНОГРАД] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ОЧЕРЕТИНСЬКОЇ СЕЛИЩНОЇ ТЕРИТОРІАЛЬНОЇ ГРОМАДИ""",Donetska - Донецька - UA14,Pokrovskyi - Покровський - UA1416,Myrnohradska - Мирноградська - UA1416015,Myrnohrad - Мирноград - UA1416015001,Health,Healthcare Facility,Active
37544435,"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ОЧЕРЕТИНСЬКОЇ СЕЛИЩНОЇ ТЕРИТОРІАЛЬНОЇ ГРОМАДИ""",1413200000,ПОКРОВСЬК,1,3754443503,"[ПОКРОВСЬК] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ОЧЕРЕТИНСЬКОЇ СЕЛИЩНОЇ ТЕРИТОРІАЛЬНОЇ ГРОМАДИ""",HCF (3754443503),"HCF (3754443503) - [ПОКРОВСЬК] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ОЧЕРЕТИНСЬКОЇ СЕЛИЩНОЇ ТЕРИТОРІАЛЬНОЇ ГРОМАДИ""",Donetska - Донецька - UA14,Pokrovskyi - Покровський - UA1416,Pokrovska - Покровська - UA1416021,Pokrovsk - Покровськ - UA1416021001,Health,Healthcare Facility,Active
37555384,"КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",1222355100,МАГДАЛИНІВКА,1,3755538401,"[МАГДАЛИНІВКА] КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",HCF (3755538401),"HCF (3755538401) - [МАГДАЛИНІВКА] КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",Dnipropetrovska - Дніпропетровська - UA12,Samarivskyi - Самарівський - UA1210,Mahdalynivska - Магдалинівська - UA1210005,Mahdalynivka - Магдалинівка - UA1210005001,Health,Healthcare Facility,Active
37555384,"КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",1222381501,ГУПАЛІВКА,1,3755538402,"[ГУПАЛІВКА] КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",HCF (3755538402),"HCF (3755538402) - [ГУПАЛІВКА] КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",Dnipropetrovska - Дніпропетровська - UA12,Samarivskyi - Самарівський - UA1210,Chernechchynska - Чернеччинська - UA1210015,Hupalivka - Гупалівка - UA1210015002,Health,Healthcare Facility,Active
37555384,"КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",1222382501,ЖДАНІВКА,1,3755538403,"[ЖДАНІВКА] КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",HCF (3755538403),"HCF (3755538403) - [ЖДАНІВКА] КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",Dnipropetrovska - Дніпропетровська - UA12,Samarivskyi - Самарівський - UA1210,Mahdalynivska - Магдалинівська - UA1210005,Zhdanivka - Жданівка - UA1210005010,Health,Healthcare Facility,Active
37555384,"КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",1222383501,КОТОВКА,1,3755538404,"[КОТОВКА] КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",HCF (3755538404),"HCF (3755538404) - [КОТОВКА] КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",Dnipropetrovska - Дніпропетровська - UA12,Samarivskyi - Самарівський - UA1210,Mahdalynivska - Магдалинівська - UA1210005,Kotovka - Котовка - UA1210005015,Health,Healthcare Facility,Active
37555384,"КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",1222384001,ЛИЧКОВЕ,1,3755538405,"[ЛИЧКОВЕ] КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",HCF (3755538405),"HCF (3755538405) - [ЛИЧКОВЕ] КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",Dnipropetrovska - Дніпропетровська - UA12,Samarivskyi - Самарівський - UA1210,Lychkivska - Личківська - UA1210003,Lychkove - Личкове - UA1210003001,Health,Healthcare Facility,Active
37555384,"КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",1222385001,НОВОПЕТРІВКА,1,3755538406,"[НОВОПЕТРІВКА] КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",HCF (3755538406),"HCF (3755538406) - [НОВОПЕТРІВКА] КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",Dnipropetrovska - Дніпропетровська - UA12,Samarivskyi - Самарівський - UA1210,Mahdalynivska - Магдалинівська - UA1210005,Novopetrivka - Новопетрівка - UA1210005020,Health,Healthcare Facility,Active
37555384,"КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",1222385501,ОЧЕРЕТУВАТЕ,1,3755538407,"[ОЧЕРЕТУВАТЕ] КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",HCF (3755538407),"HCF (3755538407) - [ОЧЕРЕТУВАТЕ] КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",Dnipropetrovska - Дніпропетровська - UA12,Samarivskyi - Самарівський - UA1210,Mahdalynivska - Магдалинівська - UA1210005,Ocheretuvate - Очеретувате - UA1210005024,Health,Healthcare Facility,Active
37555384,"КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",1222386101,ПОЧИНО-СОФІЇВКА,1,3755538408,"[ПОЧИНО-СОФІЇВКА] КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",HCF (3755538408),"HCF (3755538408) - [ПОЧИНО-СОФІЇВКА] КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",Dnipropetrovska - Дніпропетровська - UA12,Samarivskyi - Самарівський - UA1210,Mahdalynivska - Магдалинівська - UA1210005,Pochyno-Sofiivka - Почино-Софіївка - UA1210005027,Health,Healthcare Facility,Active
37555384,"КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",1222386801,ПРИОРІЛЬСЬКЕ,1,3755538409,"[ПРИОРІЛЬСЬКЕ] КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",HCF (3755538409),"HCF (3755538409) - [ПРИОРІЛЬСЬКЕ] КНП ""МАГДАЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",Dnipropetrovska - Дніпропетровська - UA12,Samarivskyi - Самарівський - UA1210,Lychkivska - Личківська - UA1210003,Pryorilske - Приорільське - UA1210003008,Health,Healthcare Facility,Active
37564865,"КП ""ЗАХАРІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЗАХАРІВСЬКОЇ СЕЛИЩНОЇ РАДИ РОЗДІЛЬНЯНСЬКОГО РАЙОНУ ОДЕСЬКОЇ ОБЛАСТІ""",5125255100,ЗАХАРІВКА,1,3756486501,"[ЗАХАРІВКА] КП ""ЗАХАРІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЗАХАРІВСЬКОЇ СЕЛИЩНОЇ РАДИ РОЗДІЛЬНЯНСЬКОГО РАЙОНУ ОДЕСЬКОЇ ОБЛАСТІ""",HCF (3756486501),"HCF (3756486501) - [ЗАХАРІВКА] КП ""ЗАХАРІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЗАХАРІВСЬКОЇ СЕЛИЩНОЇ РАДИ РОЗДІЛЬНЯНСЬКОГО РАЙОНУ ОДЕСЬКОЇ ОБЛАСТІ""",Odeska - Одеська - UA51,Rozdilnianskyi - Роздільнянський - UA5114,Zakharivska - Захарівська - UA5114007,Zakharivka - Захарівка - UA5114007001,Health,Healthcare Facility,Active
37565151,"КНП ""РЕНІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" РЕНІЙСЬКОЇ МІСЬКОЇ РАДИ",5124110100,РЕНІ,1,3756515101,"[РЕНІ] КНП ""РЕНІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" РЕНІЙСЬКОЇ МІСЬКОЇ РАДИ",HCF (3756515101),"HCF (3756515101) - [РЕНІ] КНП ""РЕНІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" РЕНІЙСЬКОЇ МІСЬКОЇ РАДИ",Odeska - Одеська - UA51,Izmailskyi - Ізмаїльський - UA5108,Reniiska - Ренійська - UA5108007,Reni - Рені - UA5108007001,Health,Healthcare Facility,Active
37565151,"КНП ""РЕНІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" РЕНІЙСЬКОЇ МІСЬКОЇ РАДИ",5124180501,ДОЛИНСЬКЕ,1,3756515102,"[ДОЛИНСЬКЕ] КНП ""РЕНІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" РЕНІЙСЬКОЇ МІСЬКОЇ РАДИ",HCF (3756515102),"HCF (3756515102) - [ДОЛИНСЬКЕ] КНП ""РЕНІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" РЕНІЙСЬКОЇ МІСЬКОЇ РАДИ",Odeska - Одеська - UA51,Izmailskyi - Ізмаїльський - UA5108,Reniiska - Ренійська - UA5108007,Dolynske - Долинське - UA5108007002,Health,Healthcare Facility,Active
37565151,"КНП ""РЕНІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" РЕНІЙСЬКОЇ МІСЬКОЇ РАДИ",5124181201,КОТЛОВИНА,1,3756515103,"[КОТЛОВИНА] КНП ""РЕНІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" РЕНІЙСЬКОЇ МІСЬКОЇ РАДИ",HCF (3756515103),"HCF (3756515103) - [КОТЛОВИНА] КНП ""РЕНІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" РЕНІЙСЬКОЇ МІСЬКОЇ РАДИ",Odeska - Одеська - UA51,Izmailskyi - Ізмаїльський - UA5108,Reniiska - Ренійська - UA5108007,Kotlovyna - Котловина - UA5108007003,Health,Healthcare Facility,Active
